1388 8
  0   0   1   1   2   2   1   1
0.5 0.5 0.5 1.5 1.5 2.5 0.5 1.5
-1.171182981503e+00 3.100000000000e-01 7.236994008600e-01 1.817482158100e-01 5.578978965600e-01 5.472159500600e-01 2.156571422000e-01 2.145556255600e-01 4.073630233671e-01 3.984842695997e-01
-1.139434283188e+00 3.200000000000e-01 7.446611017800e-01 1.866270340400e-01 5.857930505100e-01 5.746966016500e-01 2.337948634000e-01 2.326033859100e-01 4.184312535151e-01 4.095989309033e-01
-1.108662624522e+00 3.300000000000e-01 7.653175915100e-01 1.913754879400e-01 6.136075436500e-01 6.021136444000e-01 2.526000936600e-01 2.513158012300e-01 4.288539030416e-01 4.201015453294e-01
-1.078809661372e+00 3.400000000000e-01 7.856502308000e-01 1.959850208300e-01 6.412770231300e-01 6.294044436300e-01 2.720417586700e-01 2.706620099100e-01 4.386160486962e-01 4.299767579107e-01
-1.049822124499e+00 3.500000000000e-01 8.056401290800e-01 2.004469133500e-01 6.687385252500e-01 6.565076694300e-01 2.920859511500e-01 2.906083333100e-01 4.477052071899e-01 4.392115562110e-01
-1.021651247532e+00 3.600000000000e-01 8.252682053400e-01 2.047523116500e-01 6.959306572900e-01 6.833634722300e-01 3.126960851900e-01 3.111184290100e-01 4.561111921530e-01 4.477951362148e-01
-9.942522733439e-01 3.700000000000e-01 8.445152513100e-01 2.088922572100e-01 7.227937703400e-01 7.099136499100e-01 3.338330614800e-01 3.321534550400e-01 4.638259773182e-01 4.557187739426e-01
-9.675840262617e-01 3.800000000000e-01 8.633619968300e-01 2.128577184600e-01 7.492701224500e-01 7.361018057500e-01 3.554554427900e-01 3.536722442200e-01 4.708435656955e-01 4.629757025818e-01
-9.416085398584e-01 3.900000000000e-01 8.817891767900e-01 2.166396238400e-01 7.753040316200e-01 7.618734968300e-01 3.775196385300e-01 3.756314875500e-01 4.771598645162e-01 4.695609949304e-01
-9.162907318742e-01 4.000000000000e-01 8.997775995000e-01 2.202288962700e-01 8.008420182600e-01 7.871763723700e-01 3.999800976800e-01 3.979859259400e-01 4.827725657293e-01 4.754714509587e-01
-8.915981192838e-01 4.100000000000e-01 9.173082160300e-01 2.236164887200e-01 8.258329365500e-01 8.119603015700e-01 4.227895088900e-01 4.206885490000e-01 4.876810318426e-01 4.807054903000e-01
-8.675005677047e-01 4.200000000000e-01 9.343621901600e-01 2.267934209100e-01 8.502280945100e-01 8.361774908200e-01 4.458990068600e-01 4.436908001400e-01 4.918861869039e-01 4.852630494863e-01
-8.439700702945e-01 4.300000000000e-01 9.509209685300e-01 2.297508166500e-01 8.739813624300e-01 8.597825897400e-01 4.692583838800e-01 4.669427867900e-01 4.953904124314e-01 4.891454837540e-01
-8.209805520698e-01 4.400000000000e-01 9.669663507700e-01 2.324799419300e-01 8.970492694000e-01 8.827327860300e-01 4.928163055300e-01 4.903934947100e-01 4.981974481012e-01 4.923554732475e-01
-7.985076962178e-01 4.500000000000e-01 9.824805590300e-01 2.349722432400e-01 9.193910879300e-01 9.049878888700e-01 5.165205294300e-01 5.139910053800e-01 5.003122970127e-01 4.948969334565e-01
-7.765287894990e-01 4.600000000000e-01 9.974463067200e-01 2.372193861000e-01 9.409689063300e-01 9.265104007800e-01 5.403181259400e-01 5.376827153000e-01 5.017411353546e-01 4.967749297271e-01
-7.550225842780e-01 4.700000000000e-01 1.011846866000e+00 2.392132935500e-01 9.617476890000e-01 9.472655778700e-01 5.641556998300e-01 5.614155562700e-01 5.024912263033e-01 4.979955956926e-01
-7.339691750802e-01 4.800000000000e-01 1.025666133700e+00 2.409461842000e-01 9.816953245400e-01 9.672214785500e-01 5.879796117100e-01 5.851362154400e-01 5.025708379888e-01 4.985660554756e-01
-7.133498878775e-01 4.900000000000e-01 1.038888695300e+00 2.424106098100e-01 1.000782661800e+00 9.863490006400e-01 6.117361983100e-01 6.087913542000e-01 5.019891653706e-01 4.984943495172e-01
-6.931471805599e-01 5.000000000000e-01 1.051499887100e+00 2.435994919900e-01 1.018983533700e+00 1.004621907100e+00 6.353719904700e-01 6.323278248100e-01 5.007562558708e-01 4.977893638943e-01
-6.733445532638e-01 5.100000000000e-01 1.063485854900e+00 2.445061579300e-01 1.036274769900e+00 1.022016840300e+00 6.588339278700e-01 6.556928837600e-01 4.988829386175e-01 4.964607629908e-01
-6.539264674067e-01 5.200000000000e-01 1.074833610800e+00 2.451243747700e-01 1.052636197100e+00 1.038513325500e+00 6.820695694300e-01 6.788344009100e-01 4.963807571553e-01 4.945189253939e-01
-6.348782724360e-01 5.300000000000e-01 1.085531086600e+00 2.454483824700e-01 1.068050628400e+00 1.054093763400e+00 7.050272986300e-01 7.017010634700e-01 4.932619054872e-01 4.919748828890e-01
-6.161861394238e-01 5.400000000000e-01 1.095567183500e+00 2.454729249800e-01 1.082503841800e+00 1.068743411500e+00 7.276565225300e-01 7.242425738400e-01 4.895391673134e-01 4.888402624335e-01
-5.978370007556e-01 5.500000000000e-01 1.104931818500e+00 2.451932793200e-01 1.095984547600e+00 1.082450356600e+00 7.499078639300e-01 7.464098405200e-01 4.852258583417e-01 4.851272309920e-01
-5.798184952529e-01 5.600000000000e-01 1.113615967000e+00 2.446052826500e-01 1.108484346000e+00 1.095205475800e+00 7.717333455900e-01 7.681551612100e-01 4.803357715439e-01 4.808484431209e-01
-5.621189181535e-01 5.700000000000e-01 1.121611701500e+00 2.437053568000e-01 1.119997674700e+00 1.107002389300e+00 7.930865658500e-01 7.894323974000e-01 4.748831252411e-01 4.760169911931e-01
-5.447271754417e-01 5.800000000000e-01 1.128912225200e+00 2.424905304100e-01 1.130521746900e+00 1.117837403600e+00 8.139228649900e-01 8.101971395800e-01 4.688825139017e-01 4.706463581587e-01
-5.276327420824e-01 5.900000000000e-01 1.135511902800e+00 2.409584581700e-01 1.140056480700e+00 1.127709446000e+00 8.341994814800e-01 8.304068626600e-01 4.623488615425e-01 4.647503727385e-01
-5.108256237660e-01 6.000000000000e-01 1.141406285400e+00 2.391074373500e-01 1.148604420000e+00 1.136619991300e+00 8.538756976800e-01 8.500210707200e-01 4.552973776256e-01 4.583431669553e-01
-4.942963218148e-01 6.100000000000e-01 1.146592131700e+00 2.369364212700e-01 1.156170647700e+00 1.144572981000e+00 8.729129744000e-01 8.690014307400e-01 4.477435153490e-01 4.514391359060e-01
-4.780358009430e-01 6.200000000000e-01 1.151067424200e+00 2.344450296200e-01 1.162762691300e+00 1.151574735100e+00 8.912750737800e-01 8.873118947700e-01 4.397029322305e-01 4.440528996853e-01
-4.620354595966e-01 6.300000000000e-01 1.154831380900e+00 2.316335556300e-01 1.168390422700e+00 1.157633857400e+00 9.089281701800e-01 9.049188101800e-01 4.311914528899e-01 4.361992673726e-01
-4.462871026284e-01 6.400000000000e-01 1.157884462200e+00 2.285029700300e-01 1.173065950600e+00 1.162761135400e+00 9.258409486900e-01 9.217910174900e-01 4.222250339378e-01 4.278932029965e-01
-4.307829160925e-01 6.500000000000e-01 1.160228373000e+00 2.250549215600e-01 1.176803508500e+00 1.166969434200e+00 9.419846909000e-01 9.378999357900e-01 4.128197308815e-01 4.191497933972e-01
-4.155154439617e-01 6.600000000000e-01 1.161866060400e+00 2.212917343500e-01 1.179619337900e+00 1.170273586100e+00 9.573333479400e-01 9.532196352200e-01 4.029916669619e-01 4.099842179063e-01
-4.004775665971e-01 6.700000000000e-01 1.162801706500e+00 2.172164017900e-01 1.181531566000e+00 1.172690275500e+00 9.718636004100e-01 9.677268966900e-01 3.927570038408e-01 4.004117197681e-01
-3.856624808120e-01 6.800000000000e-01 1.163040716900e+00 2.128325772900e-01 1.182560081800e+00 1.174237921100e+00 9.855549053500e-01 9.814012585200e-01 3.821319140566e-01 3.904475792312e-01
-3.710636813908e-01 6.900000000000e-01 1.162589704600e+00 2.081445617000e-01 1.182726407300e+00 1.174936554000e+00 9.983895300300e-01 9.942250501400e-01 3.711325551734e-01 3.801070882362e-01
-3.566749439387e-01 7.000000000000e-01 1.161456469500e+00 2.031572876100e-01 1.182053567700e+00 1.174807694500e+00 1.010352572900e+00 1.006183412900e+00 3.597750455503e-01 3.694055266356e-01
-3.424903089468e-01 7.100000000000e-01 1.159649973800e+00 1.978763006100e-01 1.180565959700e+00 1.173874226200e+00 1.021431971500e+00 1.017264308100e+00 3.480754416576e-01 3.583581398767e-01
-3.285040669720e-01 7.200000000000e-01 1.157180313400e+00 1.923077376700e-01 1.178289217800e+00 1.172160269500e+00 1.031618498000e+00 1.027458512600e+00 3.360497168741e-01 3.469801180865e-01
-3.147107448397e-01 7.300000000000e-01 1.154058685500e+00 1.864583026400e-01 1.175250081300e+00 1.169691054400e+00 1.040905742000e+00 1.036759601500e+00 3.237137416974e-01 3.352865764970e-01
-3.011050927839e-01 7.400000000000e-01 1.150297352100e+00 1.803352392300e-01 1.171476260800e+00 1.166492792900e+00 1.049290081500e+00 1.045163920100e+00 3.110832653059e-01 3.232925371523e-01
-2.876820724518e-01 7.500000000000e-01 1.145909600900e+00 1.739463015700e-01 1.166996305600e+00 1.162592552400e+00 1.056770642400e+00 1.052670542700e+00 2.981738984098e-01 3.110129118407e-01
-2.744368457018e-01 7.600000000000e-01 1.140909701600e+00 1.672997225100e-01 1.161839472100e+00 1.158018129700e+00 1.063349246100e+00 1.059281221600e+00 2.850010973331e-01 2.984624861976e-01
-2.613647641344e-01 7.700000000000e-01 1.135312860900e+00 1.604041799500e-01 1.156035594200e+00 1.152797926700e+00 1.069030346700e+00 1.065000324300e+00 2.715801492703e-01 2.856559049277e-01
-2.484613592985e-01 7.800000000000e-01 1.129135172900e+00 1.532687614300e-01 1.149614956100e+00 1.146960828400e+00 1.073820958500e+00 1.069834761500e+00 2.579261586630e-01 2.726076580939e-01
-2.357223335211e-01 7.900000000000e-01 1.122393568500e+00 1.459029271600e-01 1.142608167700e+00 1.140536083300e+00 1.077730572700e+00 1.073793904600e+00 2.440540346444e-01 2.593320684264e-01
-2.231435513142e-01 8.000000000000e-01 1.115105761700e+00 1.383164718600e-01 1.135046043500e+00 1.133553186300e+00 1.080771066000e+00 1.076889494900e+00 2.299784795015e-01 2.458432796043e-01
-2.107210313157e-01 8.100000000000e-01 1.107290193900e+00 1.305194855000e-01 1.126959485100e+00 1.126041766100e+00 1.082956600500e+00 1.079135544200e+00 2.157139781061e-01 2.321552454650e-01
-1.984509387238e-01 8.200000000000e-01 1.098965976800e+00 1.225223134800e-01 1.118379367900e+00 1.118031475400e+00 1.084303515500e+00 1.080548227500e+00 2.012747882693e-01 2.182817200974e-01
-1.863295781915e-01 8.300000000000e-01 1.090152833600e+00 1.143355161700e-01 1.109336432500e+00 1.109551885900e+00 1.084830212800e+00 1.081145769100e+00 1.866749319730e-01 2.042362487788e-01
-1.743533871448e-01 8.400000000000e-01 1.080871039100e+00 1.059698284100e-01 1.099861180600e+00 1.100632388000e+00 1.084557035600e+00 1.080948322200e+00 1.719281874375e-01 1.900321597132e-01
-1.625189294978e-01 8.500000000000e-01 1.071141358400e+00 9.743611903800e-02 1.089983776800e+00 1.091302094600e+00 1.083506141700e+00 1.079977843200e+00 1.570480819825e-01 1.756825565351e-01
-1.508228897346e-01 8.600000000000e-01 1.060984985500e+00 8.874535076300e-02 1.079733955500e+00 1.081589751000e+00 1.081701371700e+00 1.078257960700e+00 1.420478856426e-01 1.612003115391e-01
-1.392620673335e-01 8.700000000000e-01 1.050423481400e+00 7.990854066700e-02 1.069140933400e+00 1.071523649800e+00 1.079168113600e+00 1.075813841500e+00 1.269406054986e-01 1.465980596022e-01
-1.278333715099e-01 8.800000000000e-01 1.039478711300e+00 7.093672155500e-02 1.058233328700e+00 1.061131551600e+00 1.075933163900e+00 1.072672052000e+00 1.117389806890e-01 1.318881927623e-01
-1.165338162560e-01 8.900000000000e-01 1.028172782800e+00 6.184090439300e-02 1.047039086000e+00 1.050440611500e+00 1.072024586100e+00 1.068860418300e+00 9.645547806541e-02 1.170828554220e-01
-1.053605156578e-01 9.000000000000e-01 1.016527983800e+00 5.263204207100e-02 1.035585407900e+00 1.039477311400e+00 1.067471567900e+00 1.064407884000e+00 8.110228845942e-02 1.021939401441e-01
-9.431067947124e-02 9.100000000000e-01 1.004566720900e+00 4.332099467000e-02 1.023898692700e+00 1.028267399200e+00 1.062304276500e+00 1.059344366800e+00 6.569132352760e-02 8.723308401076e-02
-8.338160893905e-02 9.200000000000e-01 9.923114591700e-01 3.391849645800e-02 1.012004479500e+00 1.016835833200e+00 1.056553714700e+00 1.053700615600e+00 5.023421314416e-02 7.221166551474e-02
-7.257069283484e-02 9.300000000000e-01 9.797846616800e-01 2.443512474700e-02 9.999273989700e-01 1.005206733900e+00 1.050251576500e+00 1.047508067300e+00 3.474230331135e-02 5.714080195675e-02
-6.187540371809e-02 9.400000000000e-01 9.670087314300e-01 1.488127079600e-02 9.876911314200e-01 9.934033412500e-01 1.043430104800e+00 1.040798704800e+00 1.922665455910e-02 4.203134732076e-02
-5.129329438755e-02 9.500000000000e-01 9.540059537300e-01 5.267112862000e-03 9.753183715500e-01 9.814479786500e-01 1.036121950100e+00 1.033604917500e+00 3.698040806506e-03 2.689389060197e-02
-4.082199452026e-02 9.600000000000e-01 9.407984404300e-01 -4.397408483300e-03 9.628307995200e-01 9.693620232400e-01 1.028360031800e+00 1.025959363500e+00 -1.183305134104e-02 1.173875456276e-02
-3.045920748471e-02 9.700000000000e-01 9.274080756100e-01 -1.410261268900e-02 9.502490587000e-01 9.571658822000e-01 1.020177403400e+00 1.017894835400e+00 -2.735642288419e-02 -3.424005107450e-03
-2.020270731752e-02 9.800000000000e-01 9.138564631700e-01 -2.383909915600e-02 9.375927397600e-01 9.448789753600e-01 1.011607120200e+00 1.009444129000e+00 -4.286216233560e-02 -1.858460025080e-02
-1.005033585350e-02 9.900000000000e-01 9.001648762200e-01 -3.359776473300e-02 9.248803710400e-01 9.325197235600e-01 1.002682112000e+00 1.000639917300e+00 -5.834064526239e-02 -3.373351034022e-02
0.000000000000e+00 1.000000000000e+00 8.863542084900e-01 -4.336981875300e-02 9.121294149800e-01 9.201055430000e-01 9.934350600700e-01 9.915146279000e-01 -7.378253348747e-02 -4.886148224007e-02
9.950330853168e-03 1.010000000000e+00 8.724449279000e-01 -5.314679564200e-02 8.993562703600e-01 9.076528450000e-01 9.838982799200e-01 9.821003269000e-01 -8.917877397062e-02 -6.395952964817e-02
1.980262729618e-02 1.020000000000e+00 8.584570322900e-01 -6.292056511100e-02 8.865762801200e-01 8.951770412400e-01 9.741036088000e-01 9.724286071400e-01 -1.045205973896e-01 -7.901893223860e-02
2.955880224154e-02 1.030000000000e+00 8.444100073400e-01 -7.268334001900e-02 8.738037445600e-01 8.826925540400e-01 9.640822999100e-01 9.625304831100e-01 -1.197995164407e-01 -9.403123452358e-02
3.922071315328e-02 1.040000000000e+00 8.303227869700e-01 -8.242768195000e-02 8.610519395400e-01 8.702128315200e-01 9.538649225700e-01 9.524362919200e-01 -1.350073238774e-01 -1.089882444521e-01
4.879016416943e-02 1.050000000000e+00 8.162137159400e-01 -9.214650463800e-02 8.483331393500e-01 8.577503672500e-01 9.434812691300e-01 9.421756008300e-01 -1.501360903044e-01 -1.238820317618e-01
5.826890812398e-02 1.060000000000e+00 8.021005149800e-01 -1.018330753200e-01 8.356586439700e-01 8.453167241300e-01 9.329602687100e-01 9.317771216400e-01 -1.651781617440e-01 -1.387049261014e-01
6.765864847381e-02 1.070000000000e+00 7.880002482600e-01 -1.114810142000e-01 8.230388103000e-01 8.329225620900e-01 9.223299079500e-01 9.212686320200e-01 -1.801261569918e-01 -1.534495149372e-01
7.696104113613e-02 1.080000000000e+00 7.739292933600e-01 -1.210842921000e-01 8.104830870800e-01 8.205776693300e-01 9.116171590900e-01 9.106769040800e-01 -1.949729647761e-01 -1.681086412602e-01
8.617769624105e-02 1.090000000000e+00 7.599033136100e-01 -1.306372265100e-01 7.980000528600e-01 8.082909967400e-01 9.008479152400e-01 9.000276401200e-01 -2.097117407359e-01 -1.826754011075e-01
9.531017980432e-02 1.100000000000e+00 7.459372329600e-01 -1.401344762500e-01 7.855974569800e-01 7.960706949300e-01 8.900469331200e-01 8.893454158300e-01 -2.243359042320e-01 -1.971431409102e-01
1.043600153242e-01 1.110000000000e+00 7.320452131600e-01 -1.495710347900e-01 7.732822627800e-01 7.839241537300e-01 8.792377832400e-01 8.786536307300e-01 -2.388391350048e-01 -2.115054546828e-01
1.133286853070e-01 1.120000000000e+00 7.182406334400e-01 -1.589422225700e-01 7.610606928200e-01 7.718580435900e-01 8.684428073600e-01 8.679744660700e-01 -2.532153696906e-01 -2.257561810647e-01
1.222176327242e-01 1.130000000000e+00 7.045360724600e-01 -1.682436783600e-01 7.489382756800e-01 7.598783585300e-01 8.576830834500e-01 8.573288499100e-01 -2.674587982094e-01 -2.398894002263e-01
1.310282624064e-01 1.140000000000e+00 6.909432927000e-01 -1.774713500100e-01 7.369198937600e-01 7.479904601700e-01 8.469783977700e-01 8.467364294700e-01 -2.815638600356e-01 -2.538994306511e-01
1.397619423752e-01 1.150000000000e+00 6.774732270300e-01 -1.866214846300e-01 7.250098318100e-01 7.361991225700e-01 8.363472241200e-01 8.362155505100e-01 -2.955252403624e-01 -2.677808258032e-01
1.484200051183e-01 1.160000000000e+00 6.641359676400e-01 -1.956906185100e-01 7.132118256800e-01 7.245085772600e-01 8.258067100100e-01 8.257832436000e-01 -3.093378661710e-01 -2.815283706927e-01
1.570037488097e-01 1.170000000000e+00 6.509407571200e-01 -2.046755668300e-01 7.015291108500e-01 7.129225583000e-01 8.153726696100e-01 8.154552170900e-01 -3.229969022143e-01 -2.951370783463e-01
1.655144384776e-01 1.180000000000e+00 6.378959816800e-01 -2.135734135200e-01 6.899644703800e-01 7.014443467400e-01 8.050595832100e-01 8.052458565800e-01 -3.364977469237e-01 -3.086021861936e-01
1.739533071234e-01 1.190000000000e+00 6.250091665400e-01 -2.223815012200e-01 6.785202818600e-01 6.900768143300e-01 7.948806028900e-01 7.951682305200e-01 -3.498360282502e-01 -3.219191523783e-01
1.823215567940e-01 1.200000000000e+00 6.122869733500e-01 -2.310974216900e-01 6.671985629300e-01 6.788224658700e-01 7.848475642900e-01 7.852341018900e-01 -3.630075994460e-01 -3.350836520010e-01
1.906203596086e-01 1.210000000000e+00 5.997351996200e-01 -2.397190066100e-01 6.560010150400e-01 6.676834800900e-01 7.749710039600e-01 7.754539453800e-01 -3.760085347965e-01 -3.480915733036e-01
1.988508587452e-01 1.220000000000e+00 5.873587798700e-01 -2.482443191400e-01 6.449290651300e-01 6.566617485100e-01 7.652601821400e-01 7.658369700000e-01 -3.888351253093e-01 -3.609390138014e-01
2.070141693843e-01 1.230000000000e+00 5.751617897900e-01 -2.566716460100e-01 6.339839047700e-01 6.457589121200e-01 7.557231105100e-01 7.563911466100e-01 -4.014838743685e-01 -3.736222763709e-01
2.151113796169e-01 1.240000000000e+00 5.631474504200e-01 -2.649994907100e-01 6.231665265900e-01 6.349763954000e-01 7.463665847000e-01 7.471232400900e-01 -4.139514933601e-01 -3.861378652991e-01
2.231435513142e-01 1.250000000000e+00 5.513181359700e-01 -2.732265671100e-01 6.124777575400e-01 6.243154375100e-01 7.371962210400e-01 7.380388459100e-01 -4.262348972763e-01 -3.984824823025e-01
2.311117209634e-01 1.260000000000e+00 5.396753782200e-01 -2.813517954600e-01 6.019182888100e-01 6.137771203700e-01 7.282164972900e-01 7.291424304000e-01 -4.383312003037e-01 -4.106530225202e-01
2.390169004705e-01 1.270000000000e+00 5.282199336200e-01 -2.893742895700e-01 5.914887022300e-01 6.033623933700e-01 7.194307969800e-01 7.204373747900e-01 -4.502377114025e-01 -4.226465704876e-01
2.468600779315e-01 1.280000000000e+00 5.169519270700e-01 -2.972933316000e-01 5.811894928700e-01 5.930720945700e-01 7.108414568800e-01 7.119260222800e-01 -4.619519298809e-01 -4.344603960967e-01
2.546422183736e-01 1.290000000000e+00 5.058711504800e-01 -3.051083256800e-01 5.710210875200e-01 5.829069681100e-01 7.024498173300e-01 7.036097279500e-01 -4.734715409713e-01 -4.460919505472e-01
2.623642644675e-01 1.300000000000e+00 4.949772887300e-01 -3.128187598300e-01 5.609838594600e-01 5.728676780000e-01 6.942562750500e-01 6.954889110900e-01 -4.847944114118e-01 -4.575388622940e-01
2.700271372131e-01 1.310000000000e+00 4.842698225900e-01 -3.204241984300e-01 5.510781389700e-01 5.629548181500e-01 6.862603379400e-01 6.875631096100e-01 -4.959185850390e-01 -4.687989329960e-01
2.776317365983e-01 1.320000000000e+00 4.737480546200e-01 -3.279242878300e-01 5.413042196500e-01 5.531689180600e-01 6.784606817000e-01 6.798310361100e-01 -5.068422783958e-01 -4.798701334690e-01
2.851789422337e-01 1.330000000000e+00 4.634111301600e-01 -3.353187661200e-01 5.316623546400e-01 5.435104402500e-01 6.708552077100e-01 6.722906353300e-01 -5.175638763576e-01 -4.907505996495e-01
2.926696139628e-01 1.340000000000e+00 4.532580463400e-01 -3.426074449100e-01 5.221527344900e-01 5.339797608100e-01 6.634411019800e-01 6.649391425500e-01 -5.280819277822e-01 -5.014386285703e-01
3.001045924503e-01 1.350000000000e+00 4.432876632300e-01 -3.497902052300e-01 5.127754550200e-01 5.245771476800e-01 6.562148947600e-01 6.577731427300e-01 -5.383951411860e-01 -5.119326743540e-01
